"","Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"1658","TEAD1","GO:0035265","organ growth","162/14761","181/18986",0.895027624309392,1.15120889337702,3.82058430960625,2.90195080069116e-05,0.000631717181102838,0.000444591746371553,"406984/6497/7161/4146/10269/3953/7049/1901/7059/4921/5999/84944/5997/28982/5629/3776/7042/3142/5592/983/5660/657/5728/2253/2263/7490/25987/26011/10413/4322/8531/196528/5916/1848/3479/32/5781/6910/26524/2254/10253/407975/113622/10038/4624/9472/60485/7528/7337/2252/1588/2242/65009/55512/2303/6416/6532/5914/9241/6909/5573/6662/2627/51124/4087/596/9150/407010/1311/2931/2355/4211/27302/10018/1386/2066/4880/6789/406904/6647/861/5465/5600/859/9686/5915/7048/93/9254/27086/9868/57493/51208/205428/27230/57560/344901/2261/2121/768239/3516/10611/2247/4086/80014/8470/10409/5618/2255/4208/23286/1482/4488/2296/1906/3720/1432/221476/5292/1081/23493/10370/100126572/9113/2099/57057/693175/7472/3952/6608/6469/2626/26281/6781/148/3084/2260/5324/3574/6788/23414/340419/2131/7373/9350/54796/100126316/4882/2395/406987/7046/55151/85301/25/4851/57502/55841/170302/407007/367/54440/574514",162
"1659","TEAD1","GO:0170033","L-amino acid metabolic process","162/14761","181/18986",0.895027624309392,1.15120889337702,3.82058430960625,2.90195080069116e-05,0.000631717181102838,0.000444591746371553,"23463/11315/4524/8659/3155/1503/284716/1491/23576/56267/2730/26227/2752/493/29920/4548/8564/159/22929/2572/5092/4143/2746/5832/2805/4942/51074/10249/92292/100287520/80150/7351/7299/60496/57494/586/81539/51380/144193/3034/9971/5053/1610/10993/113675/4842/23409/3242/1638/4522/384/1743/2954/122945/80017/374569/122622/4948/89839/3712/26258/3067/10588/2184/1201/22928/84706/2806/6898/63826/443/5198/6470/4843/51268/406991/125061/5034/85300/84245/10994/58510/112398/587/259307/55256/23498/2673/55258/130013/3176/8942/2571/54529/2744/1373/51540/189/51078/54363/10955/2678/4357/468/275/56954/3081/131669/5352/8833/56922/339983/5860/5471/441024/58478/23657/6999/51166/4552/51151/64902/64087/23743/635/256987/1036/84105/9945/7915/27232/2729/54511/8528/383/64577/389434/5723/435/440/10157/4846/4482/137362/3620/169355/137872/10247/2731/4507/138199/29968/549/570/2356/883/445/56474/6611/4693/2747/4204",162
"1660","TEAD1","GO:0050673","epithelial cell proliferation","410/14761","482/18986",0.850622406639004,1.09409369368255,3.91111927627773,2.93205229282626e-05,0.000636106260138579,0.000447680705120556,"54206/407040/5293/1969/5909/3339/998/864/6195/126695/1296/7075/2301/4070/23421/7049/2152/79084/4893/4853/405/49860/632/128239/23385/3915/79577/10765/442891/3586/947/406988/3664/79805/5629/7042/3142/11221/89780/10000/2625/57608/6935/8829/6387/240/2658/196740/23411/4838/387695/657/79812/3988/159296/5076/8945/6934/2263/10522/619552/1028/84280/796/113174/55366/2488/5080/187/283131/5017/57804/595/282679/5241/10413/4321/1813/335/51092/120425/406911/1027/6489/7421/7480/94/3164/3849/3851/6667/6778/55801/10818/8549/3479/949/2254/2321/3146/675/28984/8600/1361/5925/406948/11061/1602/1910/1948/8660/283/4323/26277/7051/5587/26257/60485/652/6495/51804/3091/677/55334/5663/22846/64919/7057/54567/567/2252/8854/5604/4088/5607/79400/5923/7026/197358/26471/64127/80004/1001/91862/79152/1012/407004/5176/8742/201163/388364/4763/406968/6347/6356/6352/6928/5469/2064/9572/3487/6776/6774/3690/406943/4830/4831/252983/9241/406991/6909/2081/350/5578/6662/57521/5797/498/5268/6794/5605/29128/407010/3249/7040/634/348/25865/728/2524/2523/581/57343/6664/3398/9270/6868/130497/26160/7498/57504/57142/7039/6869/130120/5068/84913/79031/55679/9839/92/2191/406903/3676/6772/8837/8324/659/8828/100423036/3488/5798/130367/7857/1285/3357/55612/182/58495/598/26051/5335/6431/51098/6789/55959/1051/3911/3150/637/6899/5594/7494/3162/5155/406884/5468/5894/7476/407015/6331/57599/1499/1232/2876/7474/60675/6091/1295/64332/55081/84666/55840/2624/51208/51146/5291/185/3592/57560/11235/2693/8626/9076/3280/1739/9982/3516/8929/3815/3791/54959/255324/2069/374/4825/9255/1950/2247/27152/55294/6423/100506013/3148/10016/9037/253260/1601/2255/10468/55109/7060/4208/4163/2246/6690/6678/3593/406938/1482/2324/1992/6239/654/5617/114821/5467/1026/221477/7422/860/5314/3605/653/135228/2173/5796/7128/2099/7291/3569/168667/3486/1956/10344/6369/3082/889/1021/1750/1749/3912/858/857/7472/51384/406917/3952/6608/407021/407024/5764/8805/154791/6469/2267/1960/4017/4824/137814/2137/80139/2260/6422/55145/5591/6591/195814/9420/23213/2138/5828/6788/116039/4856/3037/9788/4609/407030/57152/83481/4781/80173/7010/687/5727/7046/8013/153090/2022/1621/4851/51162/441478/5613/170302/8573/407007/9104/64743/10013/9500/367/2833/494323/64102/695/8862/2719/5365",410
"1661","TEAD1","GO:0042471","ear morphogenesis","118/14761","129/18986",0.914728682170543,1.17654893026827,3.76074147143626,3.06591631293532e-05,0.000662900824418448,0.000466538261132655,"1855/2048/57822/9132/1301/5396/5629/89780/2625/8516/53904/6935/219736/64072/5076/79955/2253/2263/340784/3784/57053/10083/4647/7007/1280/7471/121227/80184/10804/2254/51761/10253/84189/2290/6495/51804/145258/161497/220/5595/9423/51168/4669/2535/9241/6909/6662/6169/125488/10194/170961/3249/130497/10736/5013/51057/525/7849/51141/140469/2487/2637/9935/6647/6899/5594/613/11078/259236/7474/8820/26018/2624/5357/7545/7401/133060/4487/579/645104/57728/55584/5978/474/1909/25836/2255/140947/497189/4762/643226/5459/6678/2299/63915/7020/1906/222662/5754/4646/9096/55084/7291/3198/1750/1749/3638/7976/2260/55636/2138/116039/8323/115908/23513/25861/5456/7547",118
"1662","TEAD1","GO:0050817","coagulation","212/14761","241/18986",0.879668049792531,1.13145299054,3.83871706914655,3.12901256001619e-05,0.000674265332798101,0.000474536407737348,"10630/63036/2048/5051/3932/8761/2152/10451/6814/3570/375033/50848/7391/2153/6403/462/5321/2165/1465/725/89780/5588/653145/5592/221037/5328/7414/9060/953/79803/150/10077/3611/6288/11234/79056/966/8525/2147/5795/710/83706/9158/84959/6484/7450/928/196527/3848/1606/7103/10019/160851/1361/3356/2155/2621/22821/1511/81542/5663/3705/51156/5265/7057/7301/2923/26258/5873/302/79001/170692/5336/2811/239/6532/3690/8526/10672/350/5578/114897/84034/10627/3998/5055/6915/7409/7001/8529/1311/558/634/348/388552/5639/388931/11117/5341/2677/151/10461/5624/2191/80856/4780/7035/1281/5270/646960/8527/7056/10544/10398/6714/3172/6406/958/2778/81027/2812/3053/135/89781/4627/5155/80274/2192/5580/5627/2815/5291/5359/64805/5028/5912/5290/1608/3827/2814/1609/152/55330/7006/5156/5196/10855/22915/23173/308/23657/2244/2243/3818/2160/3673/3572/2151/2149/2150/8546/2162/84830/1906/84062/3710/1432/22875/222537/5340/5154/2768/60/1607/3569/5478/3315/948/7980/5054/5294/857/9162/4846/6469/285/2267/5327/4067/8323/284/50808/3717/7094/2776/6850/79987/7099/6812/11093/7410/5638/7454/139189/2717/29071/959/2158/79057/2316/2157/65991",212
"1663","TEAD1","GO:0032868","response to insulin","241/14761","276/18986",0.873188405797101,1.12311869605472,3.85115934897876,3.1455715704245e-05,0.000675558994990497,0.000475446865059924,"5590/54206/84275/2475/63036/249/6548/23038/83667/6429/6513/8503/255738/8412/6814/6272/3158/6464/51043/5313/632/7391/51094/64710/3586/2058/142/5588/79746/5305/1959/23411/1979/406901/3416/10580/2805/340706/5791/1509/3784/133/5140/5286/6833/8048/5080/847/1408/5795/116085/51083/3636/7351/7352/23235/6653/3764/9847/23371/121340/6667/79837/114882/490/9971/55198/1407/59341/5781/2308/5925/9882/8660/6655/677/2353/145264/23191/64397/4644/54832/5315/64506/9640/3480/55829/7249/29904/5579/5595/493829/9564/57707/55625/2303/286753/4641/51763/6517/81565/6720/30837/8396/10014/5164/1277/252983/6198/2885/15/9021/10458/9663/11031/5771/4160/8792/9361/3643/56729/4218/376497/2865/2931/634/85569/23175/8648/10890/3030/3795/6654/23433/3553/51141/3625/130399/2888/2660/6772/8837/8452/3667/55022/4691/51052/151176/117581/57761/5786/27131/140710/6714/64900/6431/57727/5770/5105/1291/5594/7494/9978/80339/5465/5468/5894/8850/9852/22937/6599/2771/5580/26060/2932/28999/4690/5584/2693/8743/5290/197/9370/133060/132864/6443/8615/3033/2549/5458/7097/6715/5562/2690/5295/84327/2241/324/1176/1958/51237/2822/1432/23607/2729/55023/5167/9734/2692/25948/2645/3484/2887/7532/5166/7425/10603/858/3952/3638/23516/5591/4986/4067/10499/23189/55667/27019/2650/80318/2203/2844/7248/94056/5009/5207/4303/8473/4435/139596/8471",241
"1664","TEAD1","GO:0019722","calcium-mediated signaling","207/14761","235/18986",0.880851063829787,1.13297461539681,3.83389567768383,3.16249525338762e-05,0.000676922060925779,0.000476406167549574,"23261/2475/11123/6548/576/3208/2899/10269/1907/257194/255231/55283/2633/845/477/844/481/6401/5788/2494/493/6262/1131/118461/90550/58529/51196/9446/29850/3767/5795/5024/11251/219931/2915/643/775/920/64581/2904/3764/3709/120892/2065/552/51643/8445/11163/3479/1240/488/53373/4842/283455/121665/5027/5025/10645/84876/8600/1910/5587/9472/9495/801/123041/6263/11261/100137049/9455/10519/55784/90861/2903/63928/27040/4775/10725/5336/1012/7442/5026/5598/6351/4761/1236/4137/5164/201191/84687/55273/2905/8877/406922/6014/4772/5725/2769/5566/10523/79041/9454/933/6261/1760/2906/54795/2281/5443/6546/805/3973/5534/5341/9451/7535/2274/7852/3579/3577/6364/3357/10316/79054/57007/2280/5621/84174/5335/100/4773/406904/351/2897/1827/5121/7226/150372/3708/29995/151651/1233/1524/1237/1238/10803/2829/1230/1232/729230/1234/9034/118442/58515/50852/2932/51554/185/64805/3064/683/5156/3576/5311/5530/287/817/51778/5562/79772/3094/5159/345611/56923/2890/6444/662/1906/3710/54209/10231/2898/222545/5350/1235/10268/7462/799/55607/168620/1672/5533/767/444/8989/83988/6850/5535/55151/2902/1756/9104/2833/695/3358/2892/1193",207
"1665","TEAD1","GO:0003197","endocardial cushion development","51/14761","52/18986",0.980769230769231,1.2614920815246,3.52930232136953,3.22956147405601e-05,0.000688688212088989,0.000484686983475129,"79363/26508/4194/7042/22943/657/2253/8642/187/94/2065/4193/6910/652/2294/55273/9241/6909/6662/4087/4089/90/659/650/182/6615/655/140628/11096/78987/7048/6092/6091/4487/3516/3670/324/4488/221662/653/23493/10370/7291/57057/4846/2626/6591/23462/7046/2022/4851",51
"1666","TEAD1","GO:0015698","inorganic anion transport","156/14761","174/18986",0.896551724137931,1.15316923206306,3.79383560697889,3.23898674748102e-05,0.000688688212088989,0.000484686983475129,"2563/1185/1188/25932/6512/7809/9635/1179/22802/9629/23155/9213/115019/55248/3776/3775/338440/3784/203859/57084/63982/1408/7439/9356/9376/55867/55107/5031/7351/1207/2542/219855/11095/8074/57101/196527/7421/363/29127/9498/117159/65012/144453/5250/246213/121601/160728/2562/2558/2567/4948/9990/6557/1186/368/6559/6560/5026/94015/284129/1468/5205/54831/6528/5349/57030/147798/57348/8884/6509/57835/6574/57282/6556/6508/10316/50636/83959/57468/1051/26285/54102/54020/8542/468/706/6529/9497/55129/200959/846/84561/10568/2565/2555/2557/2560/8671/5593/256471/2743/1182/8001/10723/56172/6507/6558/83697/1836/2741/56923/2561/2559/2554/2566/2568/6569/6568/10050/10786/116369/53405/9481/2569/2570/28962/5167/80727/6424/1364/5243/375611/5172/1811/1080/6561/26266/1180/6522/2260/6575/115111/7038/6505/56262/142680/1183/2742/1184/5030/11254/9016/2564/2556/55879/1193",156
"1667","TEAD1","GO:0007249","canonical NF-kappaB signal transduction","283/14761","327/18986",0.865443425076453,1.11315689103052,3.85798500183516,3.27530156045855e-05,0.00069410364195148,0.000488498270379997,"57449/79594/65018/3065/55223/80149/79753/5052/541468/4919/57708/79971/1491/388646/7049/389/56957/6283/6275/6284/356/55765/9641/7188/142/25893/10771/10133/23411/9188/24138/8945/4791/81603/101/171389/55367/6737/55128/117854/53840/85363/10346/3611/56674/54503/7189/2950/8772/330/329/834/114769/79671/114609/23085/7132/4055/2597/920/93978/338339/64581/51026/51135/29110/11213/23390/7334/9971/55504/8600/10206/406948/1910/54602/84962/5587/4792/57161/5494/7187/23005/825/6095/51495/5607/54469/11214/339123/197358/1387/9516/100126355/51704/5579/260434/64127/6376/10725/5336/9100/409/5187/3965/9618/2319/399687/9572/1236/28511/6774/84336/9020/7706/4215/124583/79092/6398/9218/6093/8780/497661/10892/148022/8740/57153/84292/54862/23476/171392/7040/602/5971/5536/22900/23636/91662/11006/9475/1653/5495/5581/5966/3987/10913/6574/3552/3553/10010/6772/8837/843/841/3357/10616/2280/140885/57506/9770/245937/8904/958/7335/6285/5988/10739/10738/3162/80833/29775/9978/2033/3656/28512/64343/1524/406929/4057/51246/54106/7474/10342/27032/170506/57560/286827/8743/1894/9370/7037/79155/1665/10333/399/26057/64116/4790/92610/80216/79931/1909/7097/7098/10769/2149/2150/497189/51523/80762/972/345611/10318/406938/23291/8878/8737/1906/5617/10475/10537/4049/4050/3123/222643/54209/7422/347734/407032/134728/6885/23376/10758/2697/7128/23118/387082/2099/4142/5071/84433/10392/222068/3315/948/857/56829/8454/8795/3551/8767/92140/284/286343/64922/6363/7088/84270/9314/1902/9966/22954/7099/7185/153090/10783/10868/25/7186/51284/51311/7114/10549/257397/28952/60401/1896/11043/331/959/3654/2316/8517",283
"1668","TEAD1","GO:0050772","positive regulation of axonogenesis","74/14761","78/18986",0.948717948717949,1.22026685010223,3.64353948231153,3.36422408381124e-05,0.000708257701854999,0.000498459655631174,"23499/4898/23566/57463/55811/5362/89780/27185/8829/6387/118813/57698/1982/627/4135/10154/114798/51199/23191/5604/57611/8482/79006/9798/5048/9423/51393/8153/4137/7473/6794/5605/1954/53335/659/2335/10494/23394/1002/140578/7074/1826/23654/2803/22906/5364/6092/6091/5361/23129/6474/6498/9175/9353/22902/5458/9037/4131/1946/7422/26230/3984/57154/91584/673/4747/4915/10507/6792/7224/5365/3897/2664/55558",74
"1669","TEAD1","GO:0072078","nephron tubule morphogenesis","74/14761","78/18986",0.948717948717949,1.22026685010223,3.64353948231153,3.36422408381124e-05,0.000708257701854999,0.000498459655631174,"56998/54361/4070/9653/7482/5087/183/55083/2625/5076/84445/2253/3611/8642/55366/7490/7481/7471/652/6495/51804/26585/342184/30812/5310/6299/79191/1497/9955/9953/3975/6928/7484/3217/9241/6662/80000/4089/596/25789/7040/130497/10736/7849/3237/7475/650/64412/3911/1499/3280/1739/5311/255743/2247/153572/79192/170690/2297/26249/2246/7422/6943/54806/2737/6608/6469/2138/4609/5727/9500/4435/186/2719",74
"1670","TEAD1","GO:0046683","response to organophosphorus","123/14761","135/18986",0.911111111111111,1.17189591189998,3.7464079812574,3.43565798729464e-05,0.000720924954711006,0.000507374651514539,"54206/23028/5724/5906/3158/5313/5743/5972/1645/1791/3784/3767/7490/5024/8061/5138/5029/5031/7299/24145/329/2230/5139/3764/10060/3709/10411/7480/5908/7184/54434/5027/5025/5983/9472/677/2353/6263/50506/53905/366/10021/10518/64784/29904/343/51763/7442/5026/5187/10626/6720/6532/1277/15/2627/682/610/10498/6528/23373/2354/54795/6382/87178/1261/3553/3625/6772/1373/3488/5020/54675/7056/5105/3753/83606/57026/7155/64805/5028/9370/1609/374/5311/7222/9693/6531/6715/348980/4724/5144/1393/1036/594/4907/9465/5167/7430/196/358/10142/7425/5294/1811/1080/673/2039/6781/2185/5179/444/7010/4882/2203/1902/445/2889/51284/5207/5030/6872/4435",123
"1671","TEAD1","GO:0051495","positive regulation of cytoskeleton organization","166/14761","186/18986",0.89247311827957,1.14792321818684,3.78934134457063,3.45642723905771e-05,0.000722912886600305,0.000508773723974129,"2475/55160/998/54361/10163/6491/163786/29899/84722/389/9659/6281/10763/55243/4653/25802/5629/88/8829/253725/120/23075/9793/402/2017/4926/9873/6188/5058/85459/335/1027/10411/3071/89795/59341/5829/5027/6249/55835/10810/28984/122060/5587/1073/23116/382/10979/7043/8477/51466/1778/23191/54551/342184/79768/7168/4088/123720/2242/91807/6376/10300/146206/246/5216/9212/22899/8851/6356/1236/4137/22843/23580/2885/10458/220134/9525/7408/23636/9270/9475/6683/10602/5581/55704/5341/27302/79998/1639/6869/8440/23332/274/10787/10152/10109/7429/11034/3055/6385/406904/9647/4771/4733/11135/57026/80115/859/55845/961/4690/5217/1739/9948/22998/57606/57482/171024/10733/9037/253260/100506658/4131/2150/2241/153241/89848/11346/1906/55604/5987/3303/8936/1490/51429/5879/85477/3984/10344/6369/10142/55971/4233/442721/673/2041/7984/9639/10174/2185/9530/6422/11075/9788/7016/7046/1902/55755/2934/25/154796/10178/4204/2316/55558",166
"1672","TEAD1","GO:0010639","negative regulation of organelle organization","319/14761","371/18986",0.859838274932615,1.10594739434121,3.85208222591112,3.53451097303824e-05,0.000733414102453588,0.000516164300065609,"5394/2475/832/79594/65018/3925/10163/115209/4070/163782/126820/57489/1901/22911/829/9554/9181/4000/6708/50848/83540/4653/7175/23271/25802/1063/3020/142/3192/2665/6840/253725/11130/10105/27069/23063/80351/79991/120/9184/664/23075/55226/3619/10432/6712/54961/8500/25906/116985/10413/472/160140/5962/9183/338657/9638/1111/2288/9746/2059/93661/120892/5756/51474/9700/3178/23329/56890/89795/84101/3479/54434/84260/9735/9026/10198/221150/26586/81624/9882/8874/55795/3183/26277/23256/652/2764/6710/57143/440193/7082/701/57082/146057/197135/29767/29766/84952/80119/55055/10391/585/5371/50810/348110/10519/84464/4682/2072/255027/89927/9738/5347/51451/26471/11151/64282/10300/1003/146206/7014/9100/8558/51763/23293/5216/7157/9212/80169/201163/146691/2314/140775/57551/85464/7756/246176/7153/2648/8678/10493/672/4137/10040/56155/4591/406991/3021/6904/10403/79822/56984/10449/220134/4089/10297/10382/23370/115704/256949/147841/25959/84079/85415/25999/57731/7515/2067/24139/339345/50944/91663/348654/375189/54978/57159/165186/9637/130271/6711/119/1496/9168/822/699/23332/64844/57405/23671/4133/7429/666/8195/598/22974/6714/655/10388/51750/1859/84861/10634/3976/27124/3985/11078/9463/85358/6419/859/5468/8850/51143/23122/50853/406929/4134/2876/5580/6314/56203/90102/55254/7879/54464/5217/100505385/5290/79929/55486/4976/7037/5062/118/9353/57482/6622/4085/8467/291/9319/10923/5810/5295/4131/324/167227/96459/10111/3550/54908/4869/8899/4117/221711/51256/107080638/55604/8870/3303/9587/2729/7272/26271/5071/8379/85477/8326/9031/51657/3082/4233/830/442721/25913/136319/8658/54984/10395/2039/1191/10565/7013/11075/4683/91147/286151/5885/27085/51571/114822/23189/1761/347240/7016/2395/7111/1902/22954/55755/2934/6709/4281/395/7114/58526/7454/10013/10075/54552/550643/546/11013/54521/90167/2258/4534/9087",319
"1673","TEAD1","GO:0001658","branching involved in ureteric bud morphogenesis","59/14761","61/18986",0.967213114754098,1.24405583610333,3.56850249735037,3.54101496340873e-05,0.000733414102453588,0.000516164300065609,"56998/54361/4070/7482/5087/183/5076/2253/3611/8642/55366/7490/7471/652/6495/51804/26585/30812/6299/9955/9953/3975/6928/7484/3217/9241/6662/80000/4089/596/25789/7040/10736/7849/3237/7475/650/64412/3911/1499/1739/5311/255743/2247/170690/2297/2246/7422/6943/2737/6608/6469/2138/4609/5727/9500/4435/186/2719",59
"1674","TEAD1","GO:0048278","vesicle docking","59/14761","61/18986",0.967213114754098,1.24405583610333,3.56850249735037,3.54101496340873e-05,0.000733414102453588,0.000516164300065609,"9341/23673/9783/6814/10228/149371/54536/6809/54843/55823/6857/51134/2054/10640/10490/57617/26258/440279/1201/112755/6810/2775/65009/9482/23265/6813/8677/4218/23025/8541/5341/23233/5899/9751/6616/140730/3745/8675/415117/55763/8615/11336/10814/55770/22999/11149/8417/8676/10652/6804/858/1080/60412/9699/203062/10497/55014/10244/6812",59
"1675","TEAD1","GO:0045017","glycerolipid biosynthetic process","211/14761","240/18986",0.879166666666667,1.13080809791568,3.81184979768081,3.55982667838811e-05,0.000734931959409158,0.000517232541827597,"5293/55650/2170/84879/8503/204962/126969/10390/51205/8394/5298/93183/5321/55224/5287/9926/10380/824/3707/8443/5305/1103/23411/5728/266971/51196/55361/57678/22876/81490/27315/84188/5286/8525/10062/114971/747/10524/1119/3636/80168/84649/7405/7069/23682/8898/472/335/5288/55500/1606/79837/9971/56994/57605/949/93492/9107/160851/3356/63874/84962/81542/22863/145567/3706/9488/23049/1201/10423/255919/54947/23659/55697/5336/51763/246/5338/83394/9487/10400/6720/25979/8396/93210/8678/8526/9110/9489/5833/9663/65258/3613/171586/5289/23556/440503/718/57153/3949/376497/8605/7376/26751/23175/22979/85465/253558/5281/57217/129303/150763/3631/3628/80055/285172/200576/116255/2181/3357/3635/8527/8760/54675/128869/64900/128486/8813/5105/149998/8867/51227/56894/27440/5297/8897/27124/23761/8398/5155/80339/64419/132001/51099/22908/51447/9807/30849/5291/5359/5337/5290/200879/1608/5130/54965/1609/55300/80157/84803/1040/8821/55294/2180/79888/5295/64924/100302288/2822/10554/117283/9896/8871/56895/5154/221955/1607/392636/84668/346606/5294/407024/9162/55326/9108/137964/137695/54928/2171/3612/9791/23167/8694/8395/84302/23446/138429/56623/10555/5277/660/9468/2710/9104/139189/158835/347516/3358/4952/4534/8776",211
"1676","TEAD1","GO:0000209","protein polyubiquitination","230/14761","263/18986",0.874524714828897,1.12483749310626,3.81052687263606,3.74213641831548e-05,0.000770085951035982,0.000541973319816278,"118424/10277/23352/54546/79594/55223/79084/26191/80263/27246/55585/27252/149041/29089/51514/23219/149603/220972/7321/119504/143279/80351/54708/8945/81603/22978/118611/6737/117854/85363/10346/10612/54765/7189/55626/1643/9246/23220/246330/25906/329/8065/9354/867/79102/57542/10193/4193/7334/89910/51434/55884/51433/80196/55743/6049/171222/89890/84078/23077/7174/8881/25831/57161/9870/3429/7681/54551/7337/4734/54778/92912/26263/91947/8312/84231/23295/51283/64127/267/865/11060/84937/115992/22980/7326/26001/2874/26118/642/84282/117584/5193/672/996/9520/8405/7706/201292/63893/57674/54941/494470/23327/220441/596/7064/51343/79016/148203/27338/9781/56888/64795/64682/9111/64844/10477/151112/580/64320/8452/164781/9320/10616/83737/11065/55905/7335/7267/7327/7332/23759/23532/91445/25793/9978/23609/7325/7324/131405/1499/406929/10425/63891/9666/151636/25847/80254/92369/9616/165918/92305/6047/29945/3093/51191/7323/10393/23321/55016/134111/10299/23194/6502/26272/1161/285671/4012/64839/6500/7320/26249/8697/7322/81545/23291/2295/378884/10475/5987/7726/9025/23304/26268/90025/51465/57531/10758/81847/7128/257218/23328/5071/54476/223082/25948/5478/57154/81844/7328/23608/8454/9690/8658/81790/7336/84675/55284/8767/4683/51366/84875/9373/54926/56254/138065/22954/54542/90678/7186/140456/1654/10013/10075/6872/7319/8450/331/389898",230
"1677","TEAD1","GO:1902904","negative regulation of supramolecular fiber organization","155/14761","173/18986",0.895953757225434,1.15240011074332,3.76382255626822,3.75461436393055e-05,0.000770177305421651,0.000542037613470271,"832/3339/3925/10163/4070/163782/126820/1901/22911/829/9181/6708/50848/4653/23271/25802/6840/253725/120/23075/6712/54961/8500/116985/5962/1410/3312/2288/2059/93661/5756/51474/5204/89795/54434/9026/26586/81624/8874/2764/6710/440193/7082/146057/29767/29766/84952/10391/585/50810/348110/10519/89927/11151/10300/1003/146206/51763/5216/2314/57551/85464/246176/406991/6904/79822/4089/10297/10382/23370/256949/3949/25959/85415/25999/57731/348/24139/50944/91663/375189/11117/57159/165186/130271/6711/119/1496/9168/822/23332/23671/4133/7429/8195/22974/5203/1859/10634/27124/11078/9463/85358/859/23122/50853/406929/5580/6314/56203/90102/5217/5290/79929/5062/118/9353/57482/6622/5295/4131/324/5201/55604/54209/5071/85477/4233/830/442721/407024/136319/10395/2039/1191/10565/11075/51571/114822/23189/407035/7111/2934/6709/4281/395/7114/58526/7454/10013/11013/90167/2258/7411/9087",155
"1678","TEAD1","GO:0034341","response to type II interferon","111/14761","121/18986",0.917355371900826,1.17992745009885,3.71117590512243,3.7720346204898e-05,0.000770711749336734,0.000542413745955902,"9341/998/3716/149233/2635/2633/2634/388646/115361/115362/163351/6814/965/356/338382/2058/7431/4360/3799/10581/8519/10410/6737/3263/10062/834/112936/2597/3458/730249/55647/2643/801/4210/4261/6810/84166/3394/4641/7157/9482/3965/4843/6347/6352/5469/10241/252983/6198/23580/5771/361/1613/55337/7297/11140/3594/7376/2204/10097/10096/8942/6772/6556/6672/140885/3055/958/3460/5468/5894/6997/7474/201626/2317/961/83666/54625/339122/9076/133060/7294/6622/7097/7098/6584/3659/815/972/345611/3593/1906/10537/199/3113/5292/10492/383/3459/7791/51667/169026/3717/1612/7099/2934/6812/445/11093/7454/4435",111
"1679","TEAD1","GO:0031623","receptor internalization","128/14761","141/18986",0.907801418439716,1.16763889509494,3.7345313488057,3.78130452018335e-05,0.000770711749336734,0.000542413745955902,"26119/3208/284654/55182/2060/255738/6401/26052/6900/55061/89780/375/3688/22943/26985/84896/50632/1815/161/133/796/187/156/338692/408/8301/8898/1813/4908/928/967/4035/4193/55681/88455/6311/1948/8650/79890/26585/4734/302/6642/51760/10368/146395/55697/5336/54550/409/9135/1742/124930/163/10266/3690/1213/27091/27092/2885/9146/11031/3643/1785/634/1175/59284/59283/11006/5534/84058/347730/5899/10203/3579/3577/6295/57007/10267/83737/351/3689/157/10369/9463/859/9779/5868/868/1814/1173/7037/2868/3576/6622/1950/100506013/2690/26045/2890/84062/7422/55788/54806/23345/7430/6424/5898/10268/3092/9863/948/43/857/4289/3084/6386/284/23237/23513/9413/6850/1902/1759/29978/4983/8862/2332",128
"1680","TEAD1","GO:0046545","development of primary female sexual characteristics","99/14761","107/18986",0.925233644859813,1.19006069922826,3.68505990745525,3.87140737888715e-05,0.000786571657932627,0.000553575678337781,"54361/431707/4438/56956/84159/23411/8879/59338/2620/2488/7490/8322/5241/472/2/269/57122/4254/675/1602/283/4323/8892/7337/1588/49855/7026/26471/4313/2175/7314/91603/6777/101927581/4089/596/3643/56729/581/3973/2492/3625/7130/3417/5798/3623/4880/598/6714/1051/6874/149986/8204/9510/6647/89766/11144/6092/344758/25976/8893/9353/5156/3815/3791/174/2069/658/836/132625/10468/10184/1495/6586/2296/7422/1081/2309/2099/3955/117/3624/7784/7425/83943/3952/835/4846/64478/2796/6422/23414/63951/4882/2516/4851/7543/9468/117154",99
